,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
8697,8697,SN007Y_AngerDescribed_TrailNo_1067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1067.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,8698,SN007Y_AngerDescribed_TrailNo_1068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1068.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,8699,SN007Y_AngerDescribed_TrailNo_1069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1069.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,8700,SN007Y_AngerDescribed_TrailNo_1070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1070.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8701,8701,SN007Y_AngerDescribed_TrailNo_1071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1071.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,8702,SN007Y_AngerDescribed_TrailNo_1072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1072.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8703,8703,SN007Y_AngerDescribed_TrailNo_1073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1073.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8704,8704,SN007Y_AngerDescribed_TrailNo_1074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1074.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,8705,SN007Y_AngerDescribed_TrailNo_1075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1075.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,8706,SN007Y_AngerDescribed_TrailNo_1076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1076.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8707,8707,SN007Y_AngerDescribed_TrailNo_1077.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1077.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708,8708,SN007Y_AngerDescribed_TrailNo_1078.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1078.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8709,8709,SN007Y_AngerDescribed_TrailNo_1079.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1079.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,8710,SN007Y_AngerDescribed_TrailNo_1080.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1080.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8711,8711,SN007Y_AngerDescribed_TrailNo_1081.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1081.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8712,8712,SN007Y_AngerDescribed_TrailNo_1082.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1082.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8713,8713,SN007Y_AngerDescribed_TrailNo_1083.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1083.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,8714,SN007Y_AngerDescribed_TrailNo_1084.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1084.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715,8715,SN007Y_AngerDescribed_TrailNo_1085.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1085.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,8716,SN007Y_AngerDescribed_TrailNo_1086.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1086.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8717,8717,SN007Y_AngerDescribed_TrailNo_1087.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1087.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8718,8718,SN007Y_AngerDescribed_TrailNo_1088.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1088.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8719,8719,SN007Y_AngerDescribed_TrailNo_1089.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1089.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8720,8720,SN007Y_AngerDescribed_TrailNo_1090.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_1090.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8721,8721,SN007Y_AngerDescribed_TrailNo_2000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,8722,SN007Y_AngerDescribed_TrailNo_2001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8723,8723,SN007Y_AngerDescribed_TrailNo_2002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2002.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,8724,SN007Y_AngerDescribed_TrailNo_2003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8725,8725,SN007Y_AngerDescribed_TrailNo_2004.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8726,8726,SN007Y_AngerDescribed_TrailNo_2005.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2005.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,8727,SN007Y_AngerDescribed_TrailNo_2006.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2006.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8728,8728,SN007Y_AngerDescribed_TrailNo_2007.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8729,8729,SN007Y_AngerDescribed_TrailNo_2008.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8730,8730,SN007Y_AngerDescribed_TrailNo_2009.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2009.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,8731,SN007Y_AngerDescribed_TrailNo_2010.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2010.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8732,8732,SN007Y_AngerDescribed_TrailNo_2011.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2011.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8733,8733,SN007Y_AngerDescribed_TrailNo_2012.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2012.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8734,8734,SN007Y_AngerDescribed_TrailNo_2052.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2052.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,8735,SN007Y_AngerDescribed_TrailNo_2053.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2053.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8736,8736,SN007Y_AngerDescribed_TrailNo_2054.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2054.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8737,8737,SN007Y_AngerDescribed_TrailNo_2055.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2055.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8738,8738,SN007Y_AngerDescribed_TrailNo_2056.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2056.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,8739,SN007Y_AngerDescribed_TrailNo_2057.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2057.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8740,8740,SN007Y_AngerDescribed_TrailNo_2058.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2058.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,8741,SN007Y_AngerDescribed_TrailNo_2059.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2059.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8742,8742,SN007Y_AngerDescribed_TrailNo_2060.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2060.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8743,8743,SN007Y_AngerDescribed_TrailNo_2061.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2061.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8744,8744,SN007Y_AngerDescribed_TrailNo_2062.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2062.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8745,8745,SN007Y_AngerDescribed_TrailNo_2063.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2063.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8746,8746,SN007Y_AngerDescribed_TrailNo_2064.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2064.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8747,8747,SN007Y_AngerDescribed_TrailNo_2065.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2065.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8748,8748,SN007Y_AngerDescribed_TrailNo_2066.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2066.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8749,8749,SN007Y_AngerDescribed_TrailNo_2067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2067.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8750,8750,SN007Y_AngerDescribed_TrailNo_2068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2068.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,8751,SN007Y_AngerDescribed_TrailNo_2069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2069.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8752,8752,SN007Y_AngerDescribed_TrailNo_2070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_AngerDescribed_TrailNo_2070.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8753,8753,SN007Y_DisgustDescribed_TrailNo_1022.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1022.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8754,8754,SN007Y_DisgustDescribed_TrailNo_1023.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1023.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8755,8755,SN007Y_DisgustDescribed_TrailNo_1024.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1024.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8756,8756,SN007Y_DisgustDescribed_TrailNo_1025.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1025.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8757,8757,SN007Y_DisgustDescribed_TrailNo_1026.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1026.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8758,8758,SN007Y_DisgustDescribed_TrailNo_1027.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1027.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8759,8759,SN007Y_DisgustDescribed_TrailNo_1028.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1028.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,8760,SN007Y_DisgustDescribed_TrailNo_1029.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1029.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8761,8761,SN007Y_DisgustDescribed_TrailNo_1030.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1030.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8762,8762,SN007Y_DisgustDescribed_TrailNo_1031.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1031.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8763,8763,SN007Y_DisgustDescribed_TrailNo_1032.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1032.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8764,8764,SN007Y_DisgustDescribed_TrailNo_1033.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1033.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8765,8765,SN007Y_DisgustDescribed_TrailNo_1034.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1034.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8766,8766,SN007Y_DisgustDescribed_TrailNo_1035.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1035.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8767,8767,SN007Y_DisgustDescribed_TrailNo_1036.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1036.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8768,8768,SN007Y_DisgustDescribed_TrailNo_1037.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1037.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8769,8769,SN007Y_DisgustDescribed_TrailNo_1038.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1038.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8770,8770,SN007Y_DisgustDescribed_TrailNo_1039.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_1039.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,8771,SN007Y_DisgustDescribed_TrailNo_2000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8772,8772,SN007Y_DisgustDescribed_TrailNo_2001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8773,8773,SN007Y_DisgustDescribed_TrailNo_2002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2002.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8774,8774,SN007Y_DisgustDescribed_TrailNo_2003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8775,8775,SN007Y_DisgustDescribed_TrailNo_2004.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8776,8776,SN007Y_DisgustDescribed_TrailNo_2005.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2005.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8777,8777,SN007Y_DisgustDescribed_TrailNo_2006.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2006.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8778,8778,SN007Y_DisgustDescribed_TrailNo_2007.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8779,8779,SN007Y_DisgustDescribed_TrailNo_2008.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8780,8780,SN007Y_DisgustDescribed_TrailNo_2009.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2009.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8781,8781,SN007Y_DisgustDescribed_TrailNo_2041.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2041.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8782,8782,SN007Y_DisgustDescribed_TrailNo_2042.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2042.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8783,8783,SN007Y_DisgustDescribed_TrailNo_2043.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2043.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8784,8784,SN007Y_DisgustDescribed_TrailNo_2044.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2044.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8785,8785,SN007Y_DisgustDescribed_TrailNo_2045.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2045.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8786,8786,SN007Y_DisgustDescribed_TrailNo_2046.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2046.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8787,8787,SN007Y_DisgustDescribed_TrailNo_2047.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2047.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8788,8788,SN007Y_DisgustDescribed_TrailNo_2048.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2048.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8789,8789,SN007Y_DisgustDescribed_TrailNo_2049.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2049.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8790,8790,SN007Y_DisgustDescribed_TrailNo_2050.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN007/neutral/SN007Y_DisgustDescribed_TrailNo_2050.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
