,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
3646,3646,SN003Y_HappyDescribed_TrailNo_1014.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1014.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,3647,SN003Y_HappyDescribed_TrailNo_1015.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1015.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,3648,SN003Y_HappyDescribed_TrailNo_1016.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1016.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,3649,SN003Y_HappyDescribed_TrailNo_1017.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1017.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650,3650,SN003Y_HappyDescribed_TrailNo_1018.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1018.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,3651,SN003Y_HappyDescribed_TrailNo_1019.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1019.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,3652,SN003Y_HappyDescribed_TrailNo_1020.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1020.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,3653,SN003Y_HappyDescribed_TrailNo_1060.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1060.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3654,3654,SN003Y_HappyDescribed_TrailNo_1061.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1061.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,3655,SN003Y_HappyDescribed_TrailNo_1062.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1062.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,3656,SN003Y_HappyDescribed_TrailNo_1063.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1063.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,3657,SN003Y_HappyDescribed_TrailNo_1064.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1064.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,3658,SN003Y_HappyDescribed_TrailNo_1065.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1065.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,3659,SN003Y_HappyDescribed_TrailNo_1066.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1066.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,3660,SN003Y_HappyDescribed_TrailNo_1067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1067.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,3661,SN003Y_HappyDescribed_TrailNo_1068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1068.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,3662,SN003Y_HappyDescribed_TrailNo_1069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1069.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,3663,SN003Y_HappyDescribed_TrailNo_1070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1070.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,3664,SN003Y_HappyDescribed_TrailNo_1071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1071.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,3665,SN003Y_HappyDescribed_TrailNo_1072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1072.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,3666,SN003Y_HappyDescribed_TrailNo_1073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1073.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,3667,SN003Y_HappyDescribed_TrailNo_1074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1074.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,3668,SN003Y_HappyDescribed_TrailNo_1075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1075.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,3669,SN003Y_HappyDescribed_TrailNo_1076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_1076.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,3670,SN003Y_HappyDescribed_TrailNo_2000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,3671,SN003Y_HappyDescribed_TrailNo_2001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,3672,SN003Y_HappyDescribed_TrailNo_2002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2002.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,3673,SN003Y_HappyDescribed_TrailNo_2003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,3674,SN003Y_HappyDescribed_TrailNo_2004.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,3675,SN003Y_HappyDescribed_TrailNo_2005.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2005.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,3676,SN003Y_HappyDescribed_TrailNo_2006.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2006.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,3677,SN003Y_HappyDescribed_TrailNo_2007.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,3678,SN003Y_HappyDescribed_TrailNo_2008.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,3679,SN003Y_HappyDescribed_TrailNo_2051.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2051.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,3680,SN003Y_HappyDescribed_TrailNo_2052.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2052.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,3681,SN003Y_HappyDescribed_TrailNo_2053.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2053.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,3682,SN003Y_HappyDescribed_TrailNo_2054.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2054.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,3683,SN003Y_HappyDescribed_TrailNo_2055.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2055.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,3684,SN003Y_HappyDescribed_TrailNo_2056.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2056.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3685,3685,SN003Y_HappyDescribed_TrailNo_2057.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2057.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,3686,SN003Y_HappyDescribed_TrailNo_2058.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2058.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,3687,SN003Y_HappyDescribed_TrailNo_2059.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2059.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,3688,SN003Y_HappyDescribed_TrailNo_2060.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2060.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,3689,SN003Y_HappyDescribed_TrailNo_2061.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2061.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,3690,SN003Y_HappyDescribed_TrailNo_2062.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2062.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,3691,SN003Y_HappyDescribed_TrailNo_2063.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2063.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,3692,SN003Y_HappyDescribed_TrailNo_2064.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2064.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,3693,SN003Y_HappyDescribed_TrailNo_2065.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2065.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,3694,SN003Y_HappyDescribed_TrailNo_2066.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2066.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,3695,SN003Y_HappyDescribed_TrailNo_2067.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2067.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,3696,SN003Y_HappyDescribed_TrailNo_2068.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2068.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,3697,SN003Y_HappyDescribed_TrailNo_2069.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2069.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,3698,SN003Y_HappyDescribed_TrailNo_2070.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2070.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,3699,SN003Y_HappyDescribed_TrailNo_2071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2071.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,3700,SN003Y_HappyDescribed_TrailNo_2072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2072.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,3701,SN003Y_HappyDescribed_TrailNo_2073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2073.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,3702,SN003Y_HappyDescribed_TrailNo_2074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2074.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,3703,SN003Y_HappyDescribed_TrailNo_2075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2075.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,3704,SN003Y_HappyDescribed_TrailNo_2076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2076.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,3705,SN003Y_HappyDescribed_TrailNo_2077.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2077.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,3706,SN003Y_HappyDescribed_TrailNo_2078.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2078.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,3707,SN003Y_HappyDescribed_TrailNo_2079.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2079.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,3708,SN003Y_HappyDescribed_TrailNo_2080.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2080.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,3709,SN003Y_HappyDescribed_TrailNo_2081.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2081.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,3710,SN003Y_HappyDescribed_TrailNo_2082.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2082.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,3711,SN003Y_HappyDescribed_TrailNo_2083.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2083.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,3712,SN003Y_HappyDescribed_TrailNo_2084.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2084.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,3713,SN003Y_HappyDescribed_TrailNo_2085.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2085.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,3714,SN003Y_HappyDescribed_TrailNo_2086.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2086.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,3715,SN003Y_HappyDescribed_TrailNo_2087.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2087.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,3716,SN003Y_HappyDescribed_TrailNo_2088.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2088.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,3717,SN003Y_HappyDescribed_TrailNo_2089.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2089.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,3718,SN003Y_HappyDescribed_TrailNo_2090.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2090.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,3719,SN003Y_HappyDescribed_TrailNo_2091.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2091.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,3720,SN003Y_HappyDescribed_TrailNo_2092.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2092.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,3721,SN003Y_HappyDescribed_TrailNo_2093.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2093.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,3722,SN003Y_HappyDescribed_TrailNo_2094.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2094.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3723,3723,SN003Y_HappyDescribed_TrailNo_2095.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2095.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,3724,SN003Y_HappyDescribed_TrailNo_2096.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2096.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,3725,SN003Y_HappyDescribed_TrailNo_2097.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2097.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3726,3726,SN003Y_HappyDescribed_TrailNo_2098.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2098.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,3727,SN003Y_HappyDescribed_TrailNo_2099.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2099.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,3728,SN003Y_HappyDescribed_TrailNo_2100.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2100.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,3729,SN003Y_HappyDescribed_TrailNo_2101.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2101.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,3730,SN003Y_HappyDescribed_TrailNo_2102.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2102.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,3731,SN003Y_HappyDescribed_TrailNo_2103.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_2103.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,3732,SN003Y_HappyDescribed_TrailNo_3000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,3733,SN003Y_HappyDescribed_TrailNo_3001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,3734,SN003Y_HappyDescribed_TrailNo_3002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3002.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,3735,SN003Y_HappyDescribed_TrailNo_3003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,3736,SN003Y_HappyDescribed_TrailNo_3004.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,3737,SN003Y_HappyDescribed_TrailNo_3005.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3005.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,3738,SN003Y_HappyDescribed_TrailNo_3006.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3006.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,3739,SN003Y_HappyDescribed_TrailNo_3007.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN003/neutral/SN003Y_HappyDescribed_TrailNo_3007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
